timestamp,use_reduction,latent_dim,conv_blocks,filters,kernel_size,n_train,n_test,classifier_epochs,classifier_batch_size,autoencoder_epochs,autoencoder_batch_size,train_seconds,accuracy,balanced_accuracy,kappa,precision,recall,f1,tn,fp,fn,tp
2026-06-03T10:32:04,True,4,1,[16],3,700,300,12,32,20,32,1.2237854000122752,0.6466666666666666,0.6346153846153846,0.2755604155276107,0.8275862068965517,0.3333333333333333,0.4752475247524752,146,10,96,48
2026-06-03T10:32:05,True,4,1,[16],5,700,300,12,32,20,32,1.2147072000079788,0.6633333333333333,0.6597222222222222,0.32141897339424885,0.6776859504132231,0.5694444444444444,0.6188679245283019,117,39,62,82
2026-06-03T10:32:07,True,4,1,[32],3,700,300,12,32,20,32,1.218764099990949,0.64,0.6431623931623931,0.2841993637327678,0.6046511627906976,0.7222222222222222,0.6582278481012658,88,68,40,104
2026-06-03T10:32:09,True,4,1,[32],5,700,300,12,32,20,32,1.2005002000078093,0.5733333333333334,0.5825320512820513,0.1618648507071765,0.536697247706422,0.8125,0.6464088397790055,55,101,27,117
2026-06-03T10:32:10,True,4,1,[32],3,700,300,12,32,20,32,1.1899619000032544,0.6033333333333334,0.610309829059829,0.21731123388581952,0.5621890547263682,0.7847222222222222,0.6550724637681159,68,88,31,113
2026-06-03T10:32:12,True,4,1,[32],5,700,300,12,32,20,32,1.2122066000010818,0.55,0.53125,0.0648379052369078,1.0,0.0625,0.11764705882352941,156,0,135,9
2026-06-03T10:32:14,True,4,2,"[32, 64]",3,700,300,12,32,20,32,1.4481459000089671,0.5866666666666667,0.5956196581196581,0.18763102725366865,0.5462962962962963,0.8194444444444444,0.6555555555555556,58,98,26,118
2026-06-03T10:32:16,True,4,2,"[32, 64]",5,700,300,12,32,20,32,1.5276585999818053,0.6433333333333333,0.6367521367521367,0.2768315761016491,0.6868686868686869,0.4722222222222222,0.5596707818930041,125,31,76,68
2026-06-03T10:32:23,True,8,1,[16],3,700,300,12,32,20,32,1.1732558999792673,0.74,0.7406517094017093,0.48027718550106613,0.7171052631578947,0.7569444444444444,0.7364864864864865,113,43,35,109
2026-06-03T10:32:25,True,8,1,[16],5,700,300,12,32,20,32,1.204723400005605,0.7366666666666667,0.7329059829059829,0.4689432643183651,0.773109243697479,0.6388888888888888,0.6996197718631179,129,27,52,92
2026-06-03T10:32:26,True,8,1,[32],3,700,300,12,32,20,32,1.2059160999779124,0.7366666666666667,0.7345085470085471,0.47065129991959265,0.7480916030534351,0.6805555555555556,0.7127272727272728,123,33,46,98
2026-06-03T10:32:28,True,8,1,[32],5,700,300,12,32,20,32,1.186840000009397,0.7,0.7077991452991452,0.4088281660535996,0.6310679611650486,0.9027777777777778,0.7428571428571429,80,76,14,130
2026-06-03T10:32:30,True,8,1,[32],3,700,300,12,32,20,32,1.1711892999883275,0.74,0.7390491452991452,0.4786096256684492,0.7357142857142858,0.7152777777777778,0.7253521126760564,119,37,41,103
2026-06-03T10:32:32,True,8,1,[32],5,700,300,12,32,20,32,1.1883680000028107,0.71,0.7043269230769231,0.41295546558704443,0.7714285714285715,0.5625,0.6506024096385542,132,24,63,81
2026-06-03T10:32:34,True,8,2,"[32, 64]",3,700,300,12,32,20,32,1.460217299987562,0.75,0.7526709401709402,0.5022564374834086,0.7065868263473054,0.8194444444444444,0.7588424437299035,107,49,26,118
2026-06-03T10:32:36,True,8,2,"[32, 64]",5,700,300,12,32,20,32,1.541796500008786,0.7566666666666667,0.7596153846153846,0.5157866808171929,0.7100591715976331,0.8333333333333334,0.7667731629392971,107,49,24,120
2026-06-03T10:32:45,False,,1,[16],3,700,300,12,32,,,1.4421232000167947,0.9566666666666667,0.9569978632478633,0.9132639444889245,0.9455782312925171,0.9652777777777778,0.9553264604810997,148,8,5,139
2026-06-03T10:32:47,False,,1,[16],5,700,300,12,32,,,1.411314199998742,0.9566666666666667,0.9561965811965811,0.913124832932371,0.9645390070921985,0.9444444444444444,0.9543859649122807,151,5,8,136
2026-06-03T10:32:49,False,,1,[32],3,700,300,12,32,,,1.5921303000068292,0.9333333333333333,0.9318910256410257,0.8660953401178362,0.9626865671641791,0.8958333333333334,0.9280575539568345,151,5,15,129
2026-06-03T10:32:51,False,,1,[32],5,700,300,12,32,,,1.6928329000074882,0.9666666666666667,0.9668803418803419,0.9332621462893753,0.958904109589041,0.9722222222222222,0.9655172413793104,150,6,4,140
2026-06-03T10:32:53,False,,1,[32],3,700,300,12,32,,,1.769192000007024,0.96,0.9607371794871795,0.92,0.94,0.9791666666666666,0.9591836734693877,147,9,3,141
2026-06-03T10:32:56,False,,1,[32],5,700,300,12,32,,,1.8887236999871675,0.9733333333333334,0.9735576923076923,0.9466097170315003,0.9657534246575342,0.9791666666666666,0.9724137931034482,151,5,3,141
2026-06-03T10:32:58,False,,2,"[32, 64]",3,700,300,12,32,,,2.0891019999980927,0.9533333333333334,0.9524572649572649,0.9063670411985019,0.9710144927536232,0.9305555555555556,0.950354609929078,152,4,10,134
2026-06-03T10:33:01,False,,2,"[32, 64]",5,700,300,12,32,,,2.5387718999991193,0.97,0.9706196581196582,0.9399839957321953,0.9530201342281879,0.9861111111111112,0.9692832764505119,149,7,2,142
2026-06-03T10:33:08,True,2,1,[16],3,700,300,12,32,20,32,1.229055600007996,0.5533333333333333,0.5592948717948718,0.11702688455455978,0.5257731958762887,0.7083333333333334,0.6035502958579881,64,92,42,102
2026-06-03T10:33:10,True,2,1,[16],5,700,300,12,32,20,32,1.2228759000136051,0.5966666666666667,0.5908119658119658,0.18353576248313086,0.6095238095238096,0.4444444444444444,0.5140562248995983,115,41,80,64
2026-06-03T10:33:12,True,2,1,[32],3,700,300,12,32,20,32,1.2379232000093907,0.5466666666666666,0.5515491452991453,0.10195456946645531,0.521505376344086,0.6736111111111112,0.5878787878787879,67,89,47,97
2026-06-03T10:33:13,True,2,1,[32],5,700,300,12,32,20,32,1.2528435999993235,0.56,0.5667735042735043,0.13157894736842102,0.53,0.7361111111111112,0.6162790697674418,62,94,38,106
2026-06-03T10:33:15,True,2,1,[32],3,700,300,12,32,20,32,1.2414086000062525,0.5833333333333334,0.5897435897435898,0.17698182775875693,0.5482233502538071,0.75,0.6334310850439883,67,89,36,108
